registered,registered_times,mobile_platform,user_index,company_id,channel_id,verified,carrier,bank_card,certifications,bid_apply_times,bid_apply,loan,loan_times,reject,reject_times,repayment,repayment_times,overdue,overdue_times,overdue_repayment,overdue_within_3_days_repayment,overdue_within_3_days_repayment_times,overdue_4_to_7_days_repayment,overdue_4_to_7_days_repayment_times,overdue_8_to_30_days_repayment,overdue_8_to_30_days_repayment_times
1,2019-04-29 14:21:00,1,303,200,0,1,1,0,"['0', '1']",2019-04-29 14:26:22,0.0,0.0,2019-04-29 15:07:22,0.0,2019-04-29 14:26:40,0.0,2019-05-04 19:07:26,0.0,2019-05-06 15:07:22,0.0,0.0,2019-05-08 15:07:22,0.0,2019-05-13 15:07:22,0.0,2019-05-22 15:07:22
1,2019-04-29 10:48:09,1,304,200,0,1,1,0,"['0', '1']",2019-04-29 10:48:16,0.0,0.0,2019-04-29 10:57:16,0.0,2019-04-29 10:48:20,0.0,2019-05-02 13:57:28,0.0,2019-05-06 10:57:16,0.0,0.0,2019-05-07 10:57:16,0.0,2019-05-11 10:57:16,0.0,2019-05-15 10:57:16
1,2019-04-29 10:02:13,1,305,200,0,1,1,0,"['0', '1']",2019-04-29 10:11:17,0.0,0.0,2019-04-29 10:57:17,0.0,2019-04-29 10:13:07,0.0,2019-05-02 14:57:31,0.0,2019-05-06 10:57:17,0.0,0.0,2019-05-06 10:57:17,0.0,2019-05-13 10:57:17,0.0,2019-05-29 10:57:17
1,2019-04-29 12:30:13,1,306,200,0,1,1,0,"['0', '1']",2019-04-29 12:37:28,0.0,0.0,2019-04-29 12:46:28,0.0,2019-04-29 12:38:54,0.0,2019-04-30 15:46:45,0.0,2019-05-06 12:46:28,0.0,0.0,2019-05-07 12:46:28,0.0,2019-05-11 12:46:28,0.0,2019-05-31 12:46:28
1,2019-04-29 11:14:44,1,307,200,0,1,1,0,"['0', '1']",2019-04-29 11:18:11,0.0,0.0,2019-04-29 11:43:11,0.0,2019-04-29 11:18:21,0.0,2019-05-04 11:43:24,0.0,2019-05-06 11:43:11,0.0,0.0,2019-05-06 11:43:11,0.0,2019-05-13 11:43:11,0.0,2019-05-18 11:43:11
1,2019-04-29 11:29:13,1,308,200,0,1,1,0,"['0', '1']",2019-04-29 11:32:17,0.0,0.0,2019-04-29 12:00:17,0.0,2019-04-29 11:34:12,0.0,2019-04-30 14:00:44,0.0,2019-05-06 12:00:17,0.0,0.0,2019-05-08 12:00:17,0.0,2019-05-12 12:00:17,0.0,2019-06-05 12:00:17
1,2019-04-29 11:42:19,1,309,200,0,1,1,0,"['0', '1']",2019-04-29 11:42:34,0.0,0.0,2019-04-29 12:28:34,0.0,2019-04-29 11:44:33,0.0,2019-05-05 13:28:49,0.0,2019-05-06 12:28:34,0.0,0.0,2019-05-06 12:28:34,0.0,2019-05-12 12:28:34,0.0,2019-05-20 12:28:34
1,2019-04-29 14:05:03,1,310,200,0,1,1,0,"['0', '1']",2019-04-29 14:10:27,0.0,0.0,2019-04-29 15:03:27,0.0,2019-04-29 14:10:43,0.0,2019-05-03 18:03:29,0.0,2019-05-06 15:03:27,0.0,0.0,2019-05-07 15:03:27,0.0,2019-05-11 15:03:27,0.0,2019-06-03 15:03:27
1,2019-04-29 11:29:53,1,311,200,0,1,1,0,"['0', '1']",2019-04-29 11:36:13,0.0,0.0,2019-04-29 12:20:13,0.0,2019-04-29 11:37:27,0.0,2019-05-03 13:20:34,0.0,2019-05-06 12:20:13,0.0,0.0,2019-05-08 12:20:13,0.0,2019-05-12 12:20:13,0.0,2019-05-28 12:20:13
1,2019-04-29 14:45:21,1,312,200,0,1,1,0,"['0', '1']",2019-04-29 14:50:33,0.0,0.0,2019-04-29 15:45:33,0.0,2019-04-29 14:52:18,0.0,2019-04-30 16:45:41,0.0,2019-05-06 15:45:33,0.0,0.0,2019-05-07 15:45:33,0.0,2019-05-12 15:45:33,0.0,2019-05-31 15:45:33
1,2019-04-29 12:59:18,1,313,200,0,1,1,0,"['0', '1']",2019-04-29 12:59:31,0.0,0.0,2019-04-29 13:18:31,0.0,2019-04-29 13:00:01,0.0,2019-04-29 15:18:49,0.0,2019-05-06 13:18:31,0.0,0.0,2019-05-06 13:18:31,0.0,2019-05-10 13:18:31,0.0,2019-05-21 13:18:31
1,2019-04-29 12:31:33,1,314,200,0,1,1,0,"['0', '1']",2019-04-29 12:35:42,0.0,0.0,2019-04-29 13:26:42,0.0,2019-04-29 12:36:43,0.0,2019-04-30 13:27:08,0.0,2019-05-06 13:26:42,0.0,0.0,2019-05-08 13:26:42,0.0,2019-05-10 13:26:42,0.0,2019-05-27 13:26:42
1,2019-04-29 10:36:56,1,315,200,0,1,1,0,"['0', '1']",2019-04-29 10:41:17,0.0,0.0,2019-04-29 11:00:17,0.0,2019-04-29 10:42:03,0.0,2019-05-04 13:00:25,0.0,2019-05-06 11:00:17,0.0,0.0,2019-05-06 11:00:17,0.0,2019-05-13 11:00:17,0.0,2019-06-03 11:00:17
1,2019-04-29 14:31:10,1,316,200,0,1,1,0,"['0', '1']",2019-04-29 14:32:21,0.0,0.0,2019-04-29 14:50:21,0.0,2019-04-29 14:33:12,0.0,2019-04-29 14:50:31,0.0,2019-05-06 14:50:21,0.0,0.0,2019-05-08 14:50:21,0.0,2019-05-11 14:50:21,0.0,2019-06-01 14:50:21
1,2019-04-29 11:49:09,1,317,200,0,1,1,0,"['0', '1']",2019-04-29 11:52:24,0.0,0.0,2019-04-29 12:31:24,0.0,2019-04-29 11:53:01,0.0,2019-05-01 16:31:24,0.0,2019-05-06 12:31:24,0.0,0.0,2019-05-08 12:31:24,0.0,2019-05-10 12:31:24,0.0,2019-05-29 12:31:24
1,2019-04-29 14:51:58,1,318,200,0,1,1,0,"['0', '1']",2019-04-29 14:53:11,0.0,0.0,2019-04-29 15:44:11,0.0,2019-04-29 14:53:25,0.0,2019-05-04 16:44:12,0.0,2019-05-06 15:44:11,0.0,0.0,2019-05-06 15:44:11,0.0,2019-05-12 15:44:11,0.0,2019-06-03 15:44:11
1,2019-04-29 09:05:30,1,319,200,0,1,1,0,"['0', '1']",2019-04-29 09:09:39,0.0,0.0,2019-04-29 09:13:39,0.0,2019-04-29 09:09:51,0.0,2019-04-30 12:13:51,0.0,2019-05-06 09:13:39,0.0,0.0,2019-05-06 09:13:39,0.0,2019-05-11 09:13:39,0.0,2019-05-28 09:13:39
1,2019-04-29 10:27:23,1,320,200,0,1,1,0,"['0', '1']",2019-04-29 10:33:25,0.0,0.0,2019-04-29 10:50:25,0.0,2019-04-29 10:33:37,0.0,2019-05-03 12:50:41,0.0,2019-05-06 10:50:25,0.0,0.0,2019-05-07 10:50:25,0.0,2019-05-12 10:50:25,0.0,2019-05-19 10:50:25
1,2019-04-29 08:00:44,1,321,200,0,1,1,0,"['0', '1']",2019-04-29 08:07:11,0.0,0.0,2019-04-29 08:49:11,0.0,2019-04-29 08:07:48,0.0,2019-05-03 09:49:20,0.0,2019-05-06 08:49:11,0.0,0.0,2019-05-07 08:49:11,0.0,2019-05-11 08:49:11,0.0,2019-05-27 08:49:11
1,2019-04-29 14:58:04,1,322,200,0,1,1,0,"['0', '1']",2019-04-29 15:06:25,0.0,0.0,2019-04-29 15:48:25,0.0,2019-04-29 15:08:00,0.0,2019-05-01 16:48:50,0.0,2019-05-06 15:48:25,0.0,0.0,2019-05-07 15:48:25,0.0,2019-05-10 15:48:25,0.0,2019-05-23 15:48:25
1,2019-04-29 11:35:34,1,323,200,0,1,1,0,"['0', '1']",2019-04-29 11:38:46,0.0,0.0,2019-04-29 12:26:46,0.0,2019-04-29 11:39:56,0.0,2019-05-02 16:26:54,0.0,2019-05-06 12:26:46,0.0,0.0,2019-05-06 12:26:46,0.0,2019-05-11 12:26:46,0.0,2019-05-18 12:26:46
1,2019-04-29 10:51:39,1,324,200,0,1,1,0,"['0', '1']",2019-04-29 10:53:52,0.0,0.0,2019-04-29 11:19:52,0.0,2019-04-29 10:54:43,0.0,2019-05-03 15:19:55,0.0,2019-05-06 11:19:52,0.0,0.0,2019-05-07 11:19:52,0.0,2019-05-13 11:19:52,0.0,2019-05-25 11:19:52
1,2019-04-29 12:03:59,1,325,200,0,1,1,0,"['0', '1']",2019-04-29 12:13:00,0.0,0.0,2019-04-29 12:28:00,0.0,2019-04-29 12:13:23,0.0,2019-05-01 12:28:22,0.0,2019-05-06 12:28:00,0.0,0.0,2019-05-07 12:28:00,0.0,2019-05-12 12:28:00,0.0,2019-06-01 12:28:00
1,2019-04-29 10:48:04,1,326,200,0,1,1,0,"['0', '1']",2019-04-29 10:48:13,0.0,0.0,2019-04-29 11:42:13,0.0,2019-04-29 10:48:53,0.0,2019-05-04 11:42:17,0.0,2019-05-06 11:42:13,0.0,0.0,2019-05-06 11:42:13,0.0,2019-05-12 11:42:13,0.0,2019-05-27 11:42:13
1,2019-04-29 13:51:55,1,327,200,0,1,1,0,"['0', '1']",2019-04-29 13:55:57,0.0,0.0,2019-04-29 14:30:57,0.0,2019-04-29 13:57:30,0.0,2019-04-29 17:31:00,0.0,2019-05-06 14:30:57,0.0,0.0,2019-05-08 14:30:57,0.0,2019-05-10 14:30:57,0.0,2019-05-27 14:30:57
1,2019-04-29 14:24:46,1,328,200,0,1,1,0,"['0', '1']",2019-04-29 14:27:15,0.0,0.0,2019-04-29 15:08:15,0.0,2019-04-29 14:27:20,0.0,2019-05-01 18:08:32,0.0,2019-05-06 15:08:15,0.0,0.0,2019-05-08 15:08:15,0.0,2019-05-12 15:08:15,0.0,2019-05-22 15:08:15
1,2019-04-29 10:16:24,1,329,200,0,1,1,0,"['0', '1']",2019-04-29 10:18:36,0.0,0.0,2019-04-29 10:32:36,0.0,2019-04-29 10:20:07,0.0,2019-05-02 11:32:36,0.0,2019-05-06 10:32:36,0.0,0.0,2019-05-07 10:32:36,0.0,2019-05-11 10:32:36,0.0,2019-06-03 10:32:36
1,2019-04-29 08:43:54,1,330,200,0,1,1,0,"['0', '1']",2019-04-29 08:45:06,0.0,0.0,2019-04-29 09:34:06,0.0,2019-04-29 08:46:26,0.0,2019-05-04 10:34:08,0.0,2019-05-06 09:34:06,0.0,0.0,2019-05-07 09:34:06,0.0,2019-05-13 09:34:06,0.0,2019-05-30 09:34:06
1,2019-04-29 14:08:53,1,331,200,0,1,1,0,"['0', '1']",2019-04-29 14:17:13,0.0,0.0,2019-04-29 14:42:13,0.0,2019-04-29 14:18:23,0.0,2019-05-03 14:42:41,0.0,2019-05-06 14:42:13,0.0,0.0,2019-05-07 14:42:13,0.0,2019-05-12 14:42:13,0.0,2019-05-21 14:42:13
1,2019-04-29 14:52:58,1,332,200,0,1,1,0,"['0', '1']",2019-04-29 14:59:00,0.0,0.0,2019-04-29 15:23:00,0.0,2019-04-29 15:00:57,0.0,2019-04-30 17:23:17,0.0,2019-05-06 15:23:00,0.0,0.0,2019-05-06 15:23:00,0.0,2019-05-12 15:23:00,0.0,2019-05-17 15:23:00
1,2019-04-29 12:45:57,1,333,200,0,1,1,0,"['0', '1']",2019-04-29 12:46:25,0.0,0.0,2019-04-29 13:15:25,0.0,2019-04-29 12:46:46,0.0,2019-05-04 16:15:35,0.0,2019-05-06 13:15:25,0.0,0.0,2019-05-06 13:15:25,0.0,2019-05-11 13:15:25,0.0,2019-05-25 13:15:25
1,2019-04-29 11:53:47,1,334,200,0,1,1,0,"['0', '1']",2019-04-29 11:59:02,0.0,0.0,2019-04-29 12:36:02,0.0,2019-04-29 12:00:09,0.0,2019-05-01 13:36:18,0.0,2019-05-06 12:36:02,0.0,0.0,2019-05-07 12:36:02,0.0,2019-05-11 12:36:02,0.0,2019-05-16 12:36:02
1,2019-04-29 11:18:39,1,335,200,0,1,1,0,"['0', '1']",2019-04-29 11:25:54,0.0,0.0,2019-04-29 12:19:54,0.0,2019-04-29 11:26:29,0.0,2019-04-30 13:20:14,0.0,2019-05-06 12:19:54,0.0,0.0,2019-05-06 12:19:54,0.0,2019-05-13 12:19:54,0.0,2019-05-24 12:19:54
1,2019-04-29 08:13:43,1,336,200,0,1,1,0,"['0', '1']",2019-04-29 08:16:54,0.0,0.0,2019-04-29 09:02:54,0.0,2019-04-29 08:17:39,0.0,2019-05-03 13:03:02,0.0,2019-05-06 09:02:54,0.0,0.0,2019-05-07 09:02:54,0.0,2019-05-11 09:02:54,0.0,2019-05-24 09:02:54
1,2019-04-29 10:50:34,1,337,200,0,1,1,0,"['0', '1']",2019-04-29 10:59:34,0.0,0.0,2019-04-29 11:39:34,0.0,2019-04-29 11:00:20,0.0,2019-05-04 14:39:54,0.0,2019-05-06 11:39:34,0.0,0.0,2019-05-06 11:39:34,0.0,2019-05-10 11:39:34,0.0,2019-06-05 11:39:34
1,2019-04-29 10:00:31,1,338,200,0,1,1,0,"['0', '1']",2019-04-29 10:05:34,0.0,0.0,2019-04-29 10:52:34,0.0,2019-04-29 10:06:26,0.0,2019-04-30 12:53:03,0.0,2019-05-06 10:52:34,0.0,0.0,2019-05-06 10:52:34,0.0,2019-05-13 10:52:34,0.0,2019-05-16 10:52:34
1,2019-04-29 12:39:53,1,339,200,0,1,1,0,"['0', '1']",2019-04-29 12:43:21,0.0,0.0,2019-04-29 12:55:21,0.0,2019-04-29 12:43:42,0.0,2019-05-04 12:55:25,0.0,2019-05-06 12:55:21,0.0,0.0,2019-05-08 12:55:21,0.0,2019-05-10 12:55:21,0.0,2019-05-24 12:55:21
1,2019-04-29 13:48:10,1,340,200,0,1,1,0,"['0', '1']",2019-04-29 13:51:22,0.0,0.0,2019-04-29 14:23:22,0.0,2019-04-29 13:52:53,0.0,2019-05-04 17:23:44,0.0,2019-05-06 14:23:22,0.0,0.0,2019-05-07 14:23:22,0.0,2019-05-10 14:23:22,0.0,2019-06-02 14:23:22
1,2019-04-29 12:12:00,1,341,200,0,1,1,0,"['0', '1']",2019-04-29 12:18:24,0.0,0.0,2019-04-29 12:25:24,0.0,2019-04-29 12:19:31,0.0,2019-05-02 16:25:42,0.0,2019-05-06 12:25:24,0.0,0.0,2019-05-07 12:25:24,0.0,2019-05-11 12:25:24,0.0,2019-05-27 12:25:24
1,2019-04-29 12:41:57,1,342,200,0,1,1,0,"['0', '1']",2019-04-29 12:51:15,0.0,0.0,2019-04-29 12:51:15,0.0,2019-04-29 12:52:29,0.0,2019-05-05 12:51:25,0.0,2019-05-06 12:51:15,0.0,0.0,2019-05-08 12:51:15,0.0,2019-05-12 12:51:15,0.0,2019-05-21 12:51:15
1,2019-04-29 12:11:15,1,343,200,0,1,1,0,"['0', '1']",2019-04-29 12:14:21,0.0,0.0,2019-04-29 12:50:21,0.0,2019-04-29 12:15:14,0.0,2019-05-01 13:50:44,0.0,2019-05-06 12:50:21,0.0,0.0,2019-05-08 12:50:21,0.0,2019-05-13 12:50:21,0.0,2019-05-28 12:50:21
1,2019-04-29 12:04:02,1,344,200,0,1,1,0,"['0', '1']",2019-04-29 12:10:19,0.0,0.0,2019-04-29 12:49:19,0.0,2019-04-29 12:11:14,0.0,2019-05-03 13:49:41,0.0,2019-05-06 12:49:19,0.0,0.0,2019-05-08 12:49:19,0.0,2019-05-11 12:49:19,0.0,2019-05-16 12:49:19
1,2019-04-29 11:32:19,1,345,200,0,1,1,0,"['0', '1']",2019-04-29 11:36:29,0.0,0.0,2019-04-29 12:10:29,0.0,2019-04-29 11:37:30,0.0,2019-05-03 13:10:45,0.0,2019-05-06 12:10:29,0.0,0.0,2019-05-06 12:10:29,0.0,2019-05-12 12:10:29,0.0,2019-05-24 12:10:29
1,2019-04-29 10:46:27,1,346,200,0,1,1,0,"['0', '1']",2019-04-29 10:50:41,0.0,0.0,2019-04-29 11:35:41,0.0,2019-04-29 10:51:33,0.0,2019-05-01 13:35:54,0.0,2019-05-06 11:35:41,0.0,0.0,2019-05-06 11:35:41,0.0,2019-05-12 11:35:41,0.0,2019-06-01 11:35:41
1,2019-04-29 12:24:30,1,347,200,0,1,1,0,"['0', '1']",2019-04-29 12:26:58,0.0,0.0,2019-04-29 12:29:58,0.0,2019-04-29 12:28:15,0.0,2019-05-05 16:30:03,0.0,2019-05-06 12:29:58,0.0,0.0,2019-05-06 12:29:58,0.0,2019-05-11 12:29:58,0.0,2019-05-27 12:29:58
1,2019-04-29 10:21:43,1,348,200,0,1,1,0,"['0', '1']",2019-04-29 10:27:07,0.0,0.0,2019-04-29 10:55:07,0.0,2019-04-29 10:27:25,0.0,2019-05-04 12:55:19,0.0,2019-05-06 10:55:07,0.0,0.0,2019-05-06 10:55:07,0.0,2019-05-11 10:55:07,0.0,2019-05-15 10:55:07
1,2019-04-29 14:29:11,1,349,200,0,1,1,0,"['0', '1']",2019-04-29 14:37:22,0.0,0.0,2019-04-29 14:59:22,0.0,2019-04-29 14:39:20,0.0,2019-05-04 14:59:42,0.0,2019-05-06 14:59:22,0.0,0.0,2019-05-08 14:59:22,0.0,2019-05-13 14:59:22,0.0,2019-05-17 14:59:22
1,2019-04-29 12:00:52,1,350,200,0,1,1,0,"['0', '1']",2019-04-29 12:04:57,0.0,0.0,2019-04-29 12:59:57,0.0,2019-04-29 12:06:00,0.0,2019-04-29 17:00:01,0.0,2019-05-06 12:59:57,0.0,0.0,2019-05-06 12:59:57,0.0,2019-05-13 12:59:57,0.0,2019-06-02 12:59:57
1,2019-04-29 14:41:12,1,351,200,0,1,1,0,"['0', '1']",2019-04-29 14:49:30,0.0,0.0,2019-04-29 15:11:30,0.0,2019-04-29 14:49:50,0.0,2019-05-02 15:11:44,0.0,2019-05-06 15:11:30,0.0,0.0,2019-05-07 15:11:30,0.0,2019-05-11 15:11:30,0.0,2019-05-18 15:11:30
1,2019-04-29 11:57:21,1,352,200,0,1,1,0,"['0', '1']",2019-04-29 12:06:50,0.0,0.0,2019-04-29 12:28:50,0.0,2019-04-29 12:08:07,0.0,2019-04-29 13:28:51,0.0,2019-05-06 12:28:50,0.0,0.0,2019-05-07 12:28:50,0.0,2019-05-12 12:28:50,0.0,2019-05-27 12:28:50
1,2019-04-29 09:17:52,1,353,200,0,1,1,0,"['0', '1']",2019-04-29 09:21:01,0.0,0.0,2019-04-29 10:14:01,0.0,2019-04-29 09:22:22,0.0,2019-04-29 10:14:05,0.0,2019-05-06 10:14:01,0.0,0.0,2019-05-07 10:14:01,0.0,2019-05-13 10:14:01,0.0,2019-05-17 10:14:01
1,2019-04-29 14:28:45,1,354,200,0,1,1,0,"['0', '1']",2019-04-29 14:36:56,0.0,0.0,2019-04-29 15:34:56,0.0,2019-04-29 14:38:11,0.0,2019-05-03 19:35:08,0.0,2019-05-06 15:34:56,0.0,0.0,2019-05-06 15:34:56,0.0,2019-05-13 15:34:56,0.0,2019-05-23 15:34:56
1,2019-04-29 12:22:53,1,355,200,0,1,1,0,"['0', '1']",2019-04-29 12:32:04,0.0,0.0,2019-04-29 12:40:04,0.0,2019-04-29 12:32:18,0.0,2019-05-05 15:40:26,0.0,2019-05-06 12:40:04,0.0,0.0,2019-05-08 12:40:04,0.0,2019-05-12 12:40:04,0.0,2019-05-20 12:40:04
1,2019-04-29 09:20:25,1,356,200,0,1,1,0,"['0', '1']",2019-04-29 09:24:32,0.0,0.0,2019-04-29 09:49:32,0.0,2019-04-29 09:24:36,0.0,2019-05-03 10:49:47,0.0,2019-05-06 09:49:32,0.0,0.0,2019-05-06 09:49:32,0.0,2019-05-12 09:49:32,0.0,2019-05-17 09:49:32
1,2019-04-29 09:41:36,1,357,200,0,1,1,0,"['0', '1']",2019-04-29 09:47:44,0.0,0.0,2019-04-29 10:35:44,0.0,2019-04-29 09:48:05,0.0,2019-04-30 14:36:04,0.0,2019-05-06 10:35:44,0.0,0.0,2019-05-08 10:35:44,0.0,2019-05-13 10:35:44,0.0,2019-05-20 10:35:44
1,2019-04-29 09:34:02,1,358,200,0,1,1,0,"['0', '1']",2019-04-29 09:43:19,0.0,0.0,2019-04-29 10:00:19,0.0,2019-04-29 09:44:47,0.0,2019-05-05 10:00:40,0.0,2019-05-06 10:00:19,0.0,0.0,2019-05-08 10:00:19,0.0,2019-05-13 10:00:19,0.0,2019-05-20 10:00:19
1,2019-04-29 11:16:09,1,359,200,0,1,1,0,"['0', '1']",2019-04-29 11:24:22,0.0,0.0,2019-04-29 11:59:22,0.0,2019-04-29 11:25:07,0.0,2019-05-03 11:59:41,0.0,2019-05-06 11:59:22,0.0,0.0,2019-05-08 11:59:22,0.0,2019-05-13 11:59:22,0.0,2019-06-04 11:59:22
1,2019-04-29 14:19:26,1,360,200,0,1,1,0,"['0', '1']",2019-04-29 14:21:34,0.0,0.0,2019-04-29 14:49:34,0.0,2019-04-29 14:22:30,0.0,2019-04-29 15:49:35,0.0,2019-05-06 14:49:34,0.0,0.0,2019-05-06 14:49:34,0.0,2019-05-11 14:49:34,0.0,2019-05-19 14:49:34
1,2019-04-29 09:42:01,1,361,200,0,1,1,0,"['0', '1']",2019-04-29 09:46:06,0.0,0.0,2019-04-29 10:12:06,0.0,2019-04-29 09:47:58,0.0,2019-05-03 13:12:34,0.0,2019-05-06 10:12:06,0.0,0.0,2019-05-06 10:12:06,0.0,2019-05-11 10:12:06,0.0,2019-06-03 10:12:06
1,2019-04-29 13:45:46,1,362,200,0,1,1,0,"['0', '1']",2019-04-29 13:53:08,0.0,0.0,2019-04-29 14:48:08,0.0,2019-04-29 13:53:29,0.0,2019-05-01 18:48:27,0.0,2019-05-06 14:48:08,0.0,0.0,2019-05-06 14:48:08,0.0,2019-05-11 14:48:08,0.0,2019-05-18 14:48:08
1,2019-04-29 12:23:22,1,363,200,0,1,1,0,"['0', '1']",2019-04-29 12:32:46,0.0,0.0,2019-04-29 13:21:46,0.0,2019-04-29 12:33:34,0.0,2019-04-29 14:21:59,0.0,2019-05-06 13:21:46,0.0,0.0,2019-05-08 13:21:46,0.0,2019-05-10 13:21:46,0.0,2019-06-01 13:21:46
1,2019-04-29 11:12:16,1,364,200,0,1,1,0,"['0', '1']",2019-04-29 11:13:44,0.0,0.0,2019-04-29 11:57:44,0.0,2019-04-29 11:14:11,0.0,2019-05-05 14:58:07,0.0,2019-05-06 11:57:44,0.0,0.0,2019-05-08 11:57:44,0.0,2019-05-11 11:57:44,0.0,2019-05-15 11:57:44
1,2019-04-29 10:19:08,1,365,200,0,1,1,0,"['0', '1']",2019-04-29 10:25:12,0.0,0.0,2019-04-29 10:41:12,0.0,2019-04-29 10:26:55,0.0,2019-05-02 12:41:15,0.0,2019-05-06 10:41:12,0.0,0.0,2019-05-06 10:41:12,0.0,2019-05-11 10:41:12,0.0,2019-05-29 10:41:12
1,2019-04-29 08:06:50,1,366,200,0,1,1,0,"['0', '1']",2019-04-29 08:08:17,0.0,0.0,2019-04-29 08:50:17,0.0,2019-04-29 08:09:18,0.0,2019-04-29 10:50:32,0.0,2019-05-06 08:50:17,0.0,0.0,2019-05-08 08:50:17,0.0,2019-05-12 08:50:17,0.0,2019-06-01 08:50:17
1,2019-04-29 14:48:29,1,367,200,0,1,1,0,"['0', '1']",2019-04-29 14:54:41,0.0,0.0,2019-04-29 15:14:41,0.0,2019-04-29 14:55:33,0.0,2019-05-02 17:14:51,0.0,2019-05-06 15:14:41,0.0,0.0,2019-05-06 15:14:41,0.0,2019-05-11 15:14:41,0.0,2019-06-02 15:14:41
1,2019-04-29 12:38:34,1,368,200,0,1,1,0,"['0', '1']",2019-04-29 12:43:56,0.0,0.0,2019-04-29 13:18:56,0.0,2019-04-29 12:43:59,0.0,2019-05-04 17:19:05,0.0,2019-05-06 13:18:56,0.0,0.0,2019-05-06 13:18:56,0.0,2019-05-10 13:18:56,0.0,2019-06-01 13:18:56
1,2019-04-29 12:21:05,1,369,200,0,1,1,0,"['0', '1']",2019-04-29 12:25:28,0.0,0.0,2019-04-29 12:58:28,0.0,2019-04-29 12:26:07,0.0,2019-05-02 14:58:47,0.0,2019-05-06 12:58:28,0.0,0.0,2019-05-08 12:58:28,0.0,2019-05-12 12:58:28,0.0,2019-05-14 12:58:28
1,2019-04-29 11:24:07,1,370,200,0,1,1,0,"['0', '1']",2019-04-29 11:28:34,0.0,0.0,2019-04-29 11:29:34,0.0,2019-04-29 11:29:23,0.0,2019-04-29 15:29:49,0.0,2019-05-06 11:29:34,0.0,0.0,2019-05-08 11:29:34,0.0,2019-05-13 11:29:34,0.0,2019-05-26 11:29:34
1,2019-04-29 09:46:34,1,371,200,0,1,1,0,"['0', '1']",2019-04-29 09:55:34,0.0,0.0,2019-04-29 10:00:34,0.0,2019-04-29 09:56:35,0.0,2019-05-03 11:00:36,0.0,2019-05-06 10:00:34,0.0,0.0,2019-05-06 10:00:34,0.0,2019-05-12 10:00:34,0.0,2019-05-22 10:00:34
1,2019-04-29 09:10:00,1,372,200,0,1,1,0,"['0', '1']",2019-04-29 09:12:06,0.0,0.0,2019-04-29 10:09:06,0.0,2019-04-29 09:12:43,0.0,2019-05-05 11:09:18,0.0,2019-05-06 10:09:06,0.0,0.0,2019-05-07 10:09:06,0.0,2019-05-11 10:09:06,0.0,2019-05-18 10:09:06
1,2019-04-29 12:41:35,1,373,200,0,1,1,0,"['0', '1']",2019-04-29 12:47:52,0.0,0.0,2019-04-29 12:59:52,0.0,2019-04-29 12:48:29,0.0,2019-05-02 17:00:03,0.0,2019-05-06 12:59:52,0.0,0.0,2019-05-08 12:59:52,0.0,2019-05-11 12:59:52,0.0,2019-05-23 12:59:52
1,2019-04-29 10:38:17,1,374,200,0,1,1,0,"['0', '1']",2019-04-29 10:39:43,0.0,0.0,2019-04-29 10:55:43,0.0,2019-04-29 10:41:14,0.0,2019-04-29 10:56:10,0.0,2019-05-06 10:55:43,0.0,0.0,2019-05-07 10:55:43,0.0,2019-05-10 10:55:43,0.0,2019-06-03 10:55:43
1,2019-04-29 13:03:32,1,375,200,0,1,1,0,"['0', '1']",2019-04-29 13:06:00,0.0,0.0,2019-04-29 13:20:00,0.0,2019-04-29 13:06:19,0.0,2019-04-30 14:20:04,0.0,2019-05-06 13:20:00,0.0,0.0,2019-05-07 13:20:00,0.0,2019-05-10 13:20:00,0.0,2019-05-14 13:20:00
1,2019-04-29 08:30:37,1,376,200,0,1,1,0,"['0', '1']",2019-04-29 08:38:55,0.0,0.0,2019-04-29 08:38:55,0.0,2019-04-29 08:40:15,0.0,2019-05-04 12:39:08,0.0,2019-05-06 08:38:55,0.0,0.0,2019-05-07 08:38:55,0.0,2019-05-12 08:38:55,0.0,2019-06-02 08:38:55
1,2019-04-29 11:32:15,1,377,200,0,1,1,0,"['0', '1']",2019-04-29 11:32:42,0.0,0.0,2019-04-29 11:37:42,0.0,2019-04-29 11:33:25,0.0,2019-05-01 11:37:45,0.0,2019-05-06 11:37:42,0.0,0.0,2019-05-07 11:37:42,0.0,2019-05-13 11:37:42,0.0,2019-05-18 11:37:42
1,2019-04-29 10:46:46,1,378,200,0,1,1,0,"['0', '1']",2019-04-29 10:56:14,0.0,0.0,2019-04-29 11:34:14,0.0,2019-04-29 10:56:36,0.0,2019-05-02 15:34:15,0.0,2019-05-06 11:34:14,0.0,0.0,2019-05-07 11:34:14,0.0,2019-05-13 11:34:14,0.0,2019-05-19 11:34:14
1,2019-04-29 13:52:23,1,379,200,0,1,1,0,"['0', '1']",2019-04-29 13:54:38,0.0,0.0,2019-04-29 14:45:38,0.0,2019-04-29 13:55:34,0.0,2019-05-05 16:45:38,0.0,2019-05-06 14:45:38,0.0,0.0,2019-05-06 14:45:38,0.0,2019-05-13 14:45:38,0.0,2019-05-31 14:45:38
